"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO CITY","6158355","2022-03-31 14:00","2022","03","31","14:00","15.1","","4.5","","49","","0.0","","","","","","","","97.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-03-31 15:00","2022","03","31","15:00","13.5","","5.2","","57","","0.0","","","","","","","","97.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-03-31 16:00","2022","03","31","16:00","11.8","","4.3","","60","","0.0","","","","","","","","97.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-03-31 17:00","2022","03","31","17:00","10.7","","3.6","","62","","0.0","","","","","","","","97.98","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-03-31 18:00","2022","03","31","18:00","10.2","","2.9","","60","","0.0","","","","","","","","98.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-03-31 19:00","2022","03","31","19:00","9.2","","2.7","","63","","0.0","","","","","","","","98.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-03-31 20:00","2022","03","31","20:00","8.2","","0.2","","57","","0.0","","","","","","","","98.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-03-31 21:00","2022","03","31","21:00","7.9","","0.3","","59","","0.0","","","","","","","","98.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-03-31 22:00","2022","03","31","22:00","6.8","","0.7","","65","","0.0","","","","","","","","98.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-03-31 23:00","2022","03","31","23:00","5.8","","0.4","","68","","0.0","","","","","","","","98.59","","","","","","NA"
