"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-25 23:00","2022","02","25","23:00","-8.2","","-13.0","","68","","0.0","","","","","","","","101.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 00:00","2022","02","26","00:00","-8.7","","-13.0","","71","","0.0","","","","","","","","101.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 01:00","2022","02","26","01:00","-9.3","","-13.1","","74","","0.0","","","","","","","","101.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 02:00","2022","02","26","02:00","-9.0","","-13.2","","72","","0.0","","","","","","","","101.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 03:00","2022","02","26","03:00","-9.7","","-13.4","","74","","0.0","","","","","","","","101.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 04:00","2022","02","26","04:00","-9.8","","-13.4","","75","","0.0","","","","","","","","101.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 05:00","2022","02","26","05:00","-9.8","","-12.9","","78","","0.0","","","","","","","","101.65","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 06:00","2022","02","26","06:00","-10.0","","-13.1","","78","","0.0","","","","","","","","101.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 07:00","2022","02","26","07:00","-9.1","","-12.0","","79","","0.0","","","","","","","","101.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 08:00","2022","02","26","08:00","-8.4","","-11.8","","77","","0.0","","","","","","","","101.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 09:00","2022","02","26","09:00","-5.9","","-10.9","","68","","0.0","","","","","","","","101.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 10:00","2022","02","26","10:00","-4.4","","-11.1","","59","","0.0","","","","","","","","101.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 11:00","2022","02","26","11:00","-3.7","","-11.0","","57","","0.0","","","","","","","","101.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 12:00","2022","02","26","12:00","-2.4","","-11.0","","52","","0.0","","","","","","","","101.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 13:00","2022","02","26","13:00","-2.0","","-10.8","","51","","0.0","","","","","","","","101.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 14:00","2022","02","26","14:00","-1.8","","-9.7","","55","","0.0","","","","","","","","101.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 15:00","2022","02","26","15:00","-1.9","","-9.2","","57","","0.0","","","","","","","","101.11","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 16:00","2022","02","26","16:00","-1.6","","-9.7","","54","","0.0","","","","","","","","101.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 17:00","2022","02","26","17:00","-1.8","","-8.5","","60","","0.0","","","","","","","","100.98","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 18:00","2022","02","26","18:00","-1.9","","-8.2","","62","","0.0","","","","","","","","100.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 19:00","2022","02","26","19:00","-2.1","","-8.5","","62","","0.0","","","","","","","","100.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 20:00","2022","02","26","20:00","-2.6","","-8.1","","66","","0.0","","","","","","","","100.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 21:00","2022","02","26","21:00","-2.8","","-7.6","","69","","0.0","","","","","","","","100.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 22:00","2022","02","26","22:00","-2.9","","-7.6","","70","","0.0","","","","","","","","100.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-26 23:00","2022","02","26","23:00","-3.1","","-8.4","","67","","0.0","","","","","","","","100.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 00:00","2022","02","27","00:00","-3.1","","-9.4","","62","","0.0","","","","","","","","100.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 01:00","2022","02","27","01:00","-3.0","","-9.7","","60","","0.0","","","","","","","","100.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 02:00","2022","02","27","02:00","-3.4","","-9.5","","63","","0.0","","","","","","","","100.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 03:00","2022","02","27","03:00","-3.6","","-9.0","","66","","0.0","","","","","","","","100.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 04:00","2022","02","27","04:00","-3.8","","-8.8","","68","","0.0","","","","","","","","100.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 05:00","2022","02","27","05:00","-3.4","","-8.4","","69","","0.0","","","","","","","","100.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 06:00","2022","02","27","06:00","-3.0","","-7.8","","69","","0.0","","","","","","","","100.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 07:00","2022","02","27","07:00","-2.7","","-7.5","","70","","0.0","","","","","","","","100.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 08:00","2022","02","27","08:00","-2.0","","-6.7","","70","","0.0","","","","","","","","99.98","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 09:00","2022","02","27","09:00","-1.1","","-6.1","","69","","0.0","","","","","","","","100.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 10:00","2022","02","27","10:00","-0.5","","-5.4","","70","","0.0","","","","","","","","99.96","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 11:00","2022","02","27","11:00","0.9","","-5.5","","62","","0.0","","","","","","","","99.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 12:00","2022","02","27","12:00","0.1","","-4.1","","73","","0.0","","","","","","","","100.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 13:00","2022","02","27","13:00","0.0","","-7.6","","57","","0.0","","","","","","","","100.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 14:00","2022","02","27","14:00","0.3","","-8.9","","50","","0.0","","","","","","","","100.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 15:00","2022","02","27","15:00","0.6","","-9.4","","47","","0.0","","","","","","","","100.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 16:00","2022","02","27","16:00","-0.3","","-6.2","","64","","0.0","","","","","","","","100.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 17:00","2022","02","27","17:00","-1.6","","-5.7","","74","","0.0","","","","","","","","100.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 18:00","2022","02","27","18:00","-1.5","","-9.9","","53","","0.0","","","","","","","","100.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 19:00","2022","02","27","19:00","-2.4","","-7.8","","66","","0.0","","","","","","","","100.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 20:00","2022","02","27","20:00","-2.7","","-8.5","","64","","0.0","","","","","","","","100.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 21:00","2022","02","27","21:00","-3.5","","-11.3","","55","","0.0","","","","","","","","100.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 22:00","2022","02","27","22:00","-4.2","","-11.6","","56","","0.0","","","","","","","","100.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-27 23:00","2022","02","27","23:00","-5.0","","-11.0","","63","","0.0","","","","","","","","100.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 00:00","2022","02","28","00:00","-5.5","","-14.9","","47","","0.0","","","","","","","","100.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 01:00","2022","02","28","01:00","-7.2","","-18.0","","42","","0.0","","","","","","","","100.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 02:00","2022","02","28","02:00","-8.1","","-18.8","","42","","0.0","","","","","","","","101.06","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 03:00","2022","02","28","03:00","-9.0","","-18.5","","46","","0.0","","","","","","","","101.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 04:00","2022","02","28","04:00","-9.3","","-19.3","","44","","0.0","","","","","","","","101.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 05:00","2022","02","28","05:00","-9.9","","-18.4","","50","","0.0","","","","","","","","101.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 06:00","2022","02","28","06:00","-10.3","","-18.8","","50","","0.0","","","","","","","","101.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 07:00","2022","02","28","07:00","-10.9","","-19.0","","51","","0.0","","","","","","","","101.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 08:00","2022","02","28","08:00","-10.6","","-19.0","","50","","0.0","","","","","","","","101.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 09:00","2022","02","28","09:00","-9.1","","-18.3","","47","","0.0","","","","","","","","101.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 10:00","2022","02","28","10:00","-8.5","","-19.4","","41","","0.0","","","","","","","","101.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 11:00","2022","02","28","11:00","-6.3","","-18.0","","39","","0.0","","","","","","","","101.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 12:00","2022","02","28","12:00","-6.6","","-16.5","","45","","0.0","","","","","","","","101.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 13:00","2022","02","28","13:00","-5.7","","-15.6","","46","","0.0","","","","","","","","101.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 14:00","2022","02","28","14:00","-5.7","","-14.7","","49","","0.0","","","","","","","","101.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 15:00","2022","02","28","15:00","-6.4","","-13.7","","56","","0.0","","","","","","","","101.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 16:00","2022","02","28","16:00","-5.7","","-12.7","","58","","0.0","","","","","","","","101.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 17:00","2022","02","28","17:00","-5.8","","-12.9","","57","","0.0","","","","","","","","101.11","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 18:00","2022","02","28","18:00","-5.8","","-12.8","","58","","0.0","","","","","","","","101.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 19:00","2022","02","28","19:00","-5.4","","-12.5","","57","","0.0","","","","","","","","100.96","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 20:00","2022","02","28","20:00","-4.8","","-10.3","","66","","0.0","","","","","","","","100.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 21:00","2022","02","28","21:00","-4.3","","-8.9","","70","","0.0","","","","","","","","100.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 22:00","2022","02","28","22:00","-3.7","","-9.3","","65","","0.0","","","","","","","","100.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-02-28 23:00","2022","02","28","23:00","-3.5","","-10.2","","60","","0.0","","","","","","","","100.60","","","","","","NA"
