"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-25 20:00","2022","01","25","20:00","-10.4","","-17.6","","55","","0.0","","","","","","","","101.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-25 21:00","2022","01","25","21:00","-11.1","","-17.8","","58","","0.0","","","","","","","","101.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-25 22:00","2022","01","25","22:00","-11.4","","-18.3","","57","","0.0","","","","","","","","101.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-25 23:00","2022","01","25","23:00","-11.8","","-17.8","","61","","0.0","","","","","","","","101.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 00:00","2022","01","26","00:00","-11.4","","-16.9","","64","","0.0","","","","","","","","101.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 01:00","2022","01","26","01:00","-11.6","","-16.5","","67","","0.0","","","","","","","","101.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 02:00","2022","01","26","02:00","-11.5","","-17.3","","62","","0.0","","","","","","","","101.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 03:00","2022","01","26","03:00","-11.9","","-16.9","","66","","0.0","","","","","","","","101.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 04:00","2022","01","26","04:00","-12.3","","-17.0","","68","","0.0","","","","","","","","101.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 05:00","2022","01","26","05:00","-12.8","","-18.4","","62","","0.0","","","","","","","","101.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 06:00","2022","01","26","06:00","-13.5","","-18.8","","64","","0.0","","","","","","","","101.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 07:00","2022","01","26","07:00","-13.9","","-19.5","","63","","0.0","","","","","","","","101.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 08:00","2022","01","26","08:00","-13.9","","-18.8","","67","","0.0","","","","","","","","101.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 09:00","2022","01","26","09:00","-13.6","","-17.1","","75","","0.0","","","","","","","","101.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 10:00","2022","01","26","10:00","-12.8","","-16.4","","74","","0.0","","","","","","","","101.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 11:00","2022","01","26","11:00","-11.7","","-16.7","","66","","0.0","","","","","","","","101.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 12:00","2022","01","26","12:00","-10.3","","-16.5","","60","","0.0","","","","","","","","101.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 13:00","2022","01","26","13:00","-9.6","","-17.0","","55","","0.0","","","","","","","","101.55","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 14:00","2022","01","26","14:00","-9.3","","-14.8","","64","","0.0","","","","","","","","101.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 15:00","2022","01","26","15:00","-9.1","","-13.4","","71","","0.0","","","","","","","","101.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 16:00","2022","01","26","16:00","-9.0","","-12.8","","74","","0.0","","","","","","","","101.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 17:00","2022","01","26","17:00","-9.2","","-12.2","","79","","0.0","","","","","","","","101.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 18:00","2022","01","26","18:00","-9.8","","-12.2","","82","","0.1","","","","","","","","101.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 19:00","2022","01","26","19:00","-9.4","","-12.3","","79","","0.0","","","","","","","","101.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 20:00","2022","01","26","20:00","-9.3","","-12.7","","76","","0.0","","","","","","","","101.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 21:00","2022","01","26","21:00","-9.5","","-15.4","","62","","0.0","","","","","","","","101.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 22:00","2022","01","26","22:00","-9.6","","-16.3","","58","","0.0","","","","","","","","101.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-26 23:00","2022","01","26","23:00","-9.6","","-15.7","","61","","0.0","","","","","","","","101.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 00:00","2022","01","27","00:00","-9.3","","-15.1","","63","","0.0","","","","","","","","101.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 01:00","2022","01","27","01:00","-8.6","","-13.4","","68","","0.0","","","","","","","","101.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 02:00","2022","01","27","02:00","-7.5","","-13.1","","65","","0.0","","","","","","","","101.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 03:00","2022","01","27","03:00","-7.3","","-12.7","","65","","0.0","","","","","","","","101.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 04:00","2022","01","27","04:00","-7.9","","-13.1","","66","","0.0","","","","","","","","101.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 05:00","2022","01","27","05:00","-8.7","","-13.3","","69","","0.0","","","","","","","","100.92","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 06:00","2022","01","27","06:00","-8.9","","-13.1","","71","","0.0","","","","","","","","100.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 07:00","2022","01","27","07:00","-7.6","","-11.5","","74","","0.0","","","","","","","","100.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 08:00","2022","01","27","08:00","-6.5","","-10.6","","73","","0.0","","","","","","","","100.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 09:00","2022","01","27","09:00","-5.6","","-9.9","","72","","0.0","","","","","","","","100.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 10:00","2022","01","27","10:00","-4.8","","-9.4","","70","","0.0","","","","","","","","100.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 11:00","2022","01","27","11:00","-4.9","","-10.2","","67","","0.0","","","","","","","","100.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 12:00","2022","01","27","12:00","-4.3","","-9.6","","67","","0.0","","","","","","","","100.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 13:00","2022","01","27","13:00","-4.4","","-8.9","","70","","0.0","","","","","","","","100.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 14:00","2022","01","27","14:00","-4.0","","-8.1","","73","","0.0","","","","","","","","100.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 15:00","2022","01","27","15:00","-3.6","","-8.0","","71","","0.0","","","","","","","","100.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 16:00","2022","01","27","16:00","-3.4","","-7.5","","73","","0.0","","","","","","","","100.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 17:00","2022","01","27","17:00","-3.2","","-6.8","","76","","0.0","","","","","","","","100.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 18:00","2022","01","27","18:00","-3.3","","-6.1","","81","","0.0","","","","","","","","100.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 19:00","2022","01","27","19:00","-3.6","","-7.8","","73","","0.0","","","","","","","","100.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 20:00","2022","01","27","20:00","-3.8","","-8.2","","72","","0.0","","","","","","","","100.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 21:00","2022","01","27","21:00","-3.8","","-7.9","","73","","0.0","","","","","","","","100.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 22:00","2022","01","27","22:00","-3.9","","-7.9","","74","","0.0","","","","","","","","100.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-27 23:00","2022","01","27","23:00","-3.8","","-6.8","","79","","0.0","","","","","","","","100.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 00:00","2022","01","28","00:00","-3.4","","-6.9","","77","","0.0","","","","","","","","100.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 01:00","2022","01","28","01:00","-3.2","","-8.0","","70","","0.0","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 02:00","2022","01","28","02:00","-4.8","","-10.1","","66","","0.0","","","","","","","","100.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 03:00","2022","01","28","03:00","-6.8","","-13.1","","61","","0.0","","","","","","","","100.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 04:00","2022","01","28","04:00","-8.5","","-14.1","","64","","0.0","","","","","","","","100.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 05:00","2022","01","28","05:00","-10.7","","-15.8","","66","","0.0","","","","","","","","100.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 06:00","2022","01","28","06:00","-12.8","","-18.0","","65","","0.0","","","","","","","","100.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 07:00","2022","01","28","07:00","-14.7","","-19.2","","68","","0.0","","","","","","","","100.99","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 08:00","2022","01","28","08:00","-15.6","","-20.2","","68","","0.0","","","","","","","","101.06","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 09:00","2022","01","28","09:00","-15.9","","-21.4","","63","","0.0","","","","","","","","101.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 10:00","2022","01","28","10:00","-15.4","","-22.4","","55","","0.0","","","","","","","","101.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 11:00","2022","01","28","11:00","-14.3","","-22.6","","49","","0.0","","","","","","","","101.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 12:00","2022","01","28","12:00","-13.1","","-23.0","","43","","0.0","","","","","","","","101.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 13:00","2022","01","28","13:00","-12.2","","-23.7","","38","","0.0","","","","","","","","101.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 14:00","2022","01","28","14:00","-11.7","","-23.6","","36","","0.0","","","","","","","","101.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 15:00","2022","01","28","15:00","-11.8","","-22.7","","40","","0.0","","","","","","","","101.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 16:00","2022","01","28","16:00","-12.2","","-22.3","","43","","0.0","","","","","","","","101.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 17:00","2022","01","28","17:00","-12.8","","-22.3","","45","","0.0","","","","","","","","101.11","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 18:00","2022","01","28","18:00","-13.3","","-23.3","","43","","0.0","","","","","","","","101.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 19:00","2022","01","28","19:00","-13.4","","-22.8","","45","","0.0","","","","","","","","101.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 20:00","2022","01","28","20:00","-13.8","","-22.3","","49","","0.0","","","","","","","","101.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 21:00","2022","01","28","21:00","-14.2","","-22.2","","51","","0.0","","","","","","","","101.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 22:00","2022","01","28","22:00","-14.3","","-22.4","","50","","0.0","","","","","","","","101.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-28 23:00","2022","01","28","23:00","-14.6","","-22.7","","50","","0.0","","","","","","","","101.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 00:00","2022","01","29","00:00","-15.2","","-22.8","","52","","0.0","","","","","","","","101.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 01:00","2022","01","29","01:00","-15.5","","-23.1","","52","","0.0","","","","","","","","101.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 02:00","2022","01","29","02:00","-16.0","","-23.7","","51","","0.0","","","","","","","","101.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 03:00","2022","01","29","03:00","-16.3","","-24.1","","51","","0.0","","","","","","","","101.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 04:00","2022","01","29","04:00","-16.9","","-24.7","","51","","0.0","","","","","","","","101.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 05:00","2022","01","29","05:00","-17.6","","-24.6","","54","","0.0","","","","","","","","100.99","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 06:00","2022","01","29","06:00","-17.9","","-24.9","","54","","0.0","","","","","","","","101.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 07:00","2022","01","29","07:00","-18.0","","-24.5","","57","","0.0","","","","","","","","101.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 08:00","2022","01","29","08:00","-18.5","","-24.6","","58","","0.0","","","","","","","","101.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 09:00","2022","01","29","09:00","-17.3","","-24.6","","53","","0.0","","","","","","","","100.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 10:00","2022","01","29","10:00","-15.3","","-24.6","","45","","0.0","","","","","","","","100.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 11:00","2022","01","29","11:00","-13.0","","-24.2","","38","","0.0","","","","","","","","100.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 12:00","2022","01","29","12:00","-12.2","","-26.8","","29","","0.0","","","","","","","","100.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 13:00","2022","01","29","13:00","-11.2","","-26.6","","27","","0.0","","","","","","","","100.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 14:00","2022","01","29","14:00","-10.4","","-26.4","","26","","0.0","","","","","","","","100.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 15:00","2022","01","29","15:00","-10.5","","-23.4","","34","","0.0","","","","","","","","100.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 16:00","2022","01","29","16:00","-10.6","","-23.4","","34","","0.0","","","","","","","","100.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 17:00","2022","01","29","17:00","-10.7","","-23.3","","35","","0.0","","","","","","","","100.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 18:00","2022","01","29","18:00","-11.0","","-23.8","","34","","0.0","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 19:00","2022","01","29","19:00","-12.0","","-21.8","","44","","0.0","","","","","","","","100.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 20:00","2022","01","29","20:00","-12.0","","-22.6","","41","","0.0","","","","","","","","100.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 21:00","2022","01","29","21:00","-12.6","","-22.1","","45","","0.0","","","","","","","","100.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 22:00","2022","01","29","22:00","-12.7","","-21.4","","48","","0.0","","","","","","","","100.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-29 23:00","2022","01","29","23:00","-12.4","","-20.2","","52","","0.0","","","","","","","","100.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 00:00","2022","01","30","00:00","-12.7","","-19.6","","56","","0.0","","","","","","","","100.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 01:00","2022","01","30","01:00","-12.2","","-18.1","","62","","0.0","","","","","","","","100.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 02:00","2022","01","30","02:00","-11.3","","-16.7","","64","","0.0","","","","","","","","100.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 03:00","2022","01","30","03:00","-10.7","","-16.2","","64","","0.0","","","","","","","","100.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 04:00","2022","01","30","04:00","-10.3","","-15.7","","65","","0.0","","","","","","","","100.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 05:00","2022","01","30","05:00","-9.9","","-15.5","","64","","0.0","","","","","","","","100.06","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 06:00","2022","01","30","06:00","-9.8","","-15.3","","64","","0.0","","","","","","","","100.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 07:00","2022","01","30","07:00","-9.9","","-15.3","","64","","0.0","","","","","","","","100.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 08:00","2022","01","30","08:00","-9.6","","-14.9","","65","","0.0","","","","","","","","100.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 09:00","2022","01","30","09:00","-8.8","","-14.4","","64","","0.0","","","","","","","","100.11","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 10:00","2022","01","30","10:00","-8.0","","-14.4","","60","","0.0","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 11:00","2022","01","30","11:00","-7.0","","-14.9","","53","","0.0","","","","","","","","100.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 12:00","2022","01","30","12:00","-6.1","","-14.5","","52","","0.0","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 13:00","2022","01","30","13:00","-5.1","","-14.2","","49","","0.0","","","","","","","","100.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 14:00","2022","01","30","14:00","-4.9","","-13.6","","51","","0.0","","","","","","","","100.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 15:00","2022","01","30","15:00","-4.6","","-13.0","","52","","0.0","","","","","","","","100.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 16:00","2022","01","30","16:00","-4.4","","-13.8","","48","","0.0","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 17:00","2022","01","30","17:00","-4.5","","-13.5","","50","","0.0","","","","","","","","100.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 18:00","2022","01","30","18:00","-4.5","","-13.4","","50","","0.0","","","","","","","","100.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 19:00","2022","01","30","19:00","-4.6","","-13.3","","51","","0.0","","","","","","","","100.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 20:00","2022","01","30","20:00","-4.6","","-13.3","","51","","0.0","","","","","","","","100.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 21:00","2022","01","30","21:00","-4.6","","-12.4","","55","","0.0","","","","","","","","100.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 22:00","2022","01","30","22:00","-5.0","","-12.3","","57","","0.0","","","","","","","","100.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-30 23:00","2022","01","30","23:00","-5.3","","-12.0","","59","","0.0","","","","","","","","100.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 00:00","2022","01","31","00:00","-5.0","","-11.4","","61","","0.0","","","","","","","","100.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 01:00","2022","01","31","01:00","-5.0","","-11.1","","62","","0.0","","","","","","","","100.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 02:00","2022","01","31","02:00","-5.1","","-10.2","","67","","0.0","","","","","","","","100.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 03:00","2022","01","31","03:00","-5.4","","-10.7","","66","","0.0","","","","","","","","100.65","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 04:00","2022","01","31","04:00","-5.6","","-10.4","","69","","0.0","","","","","","","","100.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 05:00","2022","01","31","05:00","-5.4","","-10.4","","68","","0.0","","","","","","","","100.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 06:00","2022","01","31","06:00","-5.6","","-10.4","","69","","0.0","","","","","","","","100.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 07:00","2022","01","31","07:00","-5.2","","-10.3","","68","","0.0","","","","","","","","100.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 08:00","2022","01","31","08:00","-4.8","","-10.0","","67","","0.0","","","","","","","","100.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 09:00","2022","01","31","09:00","-4.6","","-9.9","","66","","0.0","","","","","","","","100.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 10:00","2022","01","31","10:00","-3.7","","-10.3","","60","","0.0","","","","","","","","101.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 11:00","2022","01","31","11:00","-2.1","","-9.0","","59","","0.0","","","","","","","","101.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 12:00","2022","01","31","12:00","-2.0","","-8.4","","62","","0.0","","","","","","","","101.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 13:00","2022","01","31","13:00","-1.7","","-7.9","","63","","0.0","","","","","","","","101.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 14:00","2022","01","31","14:00","-0.9","","-7.6","","60","","0.0","","","","","","","","101.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 15:00","2022","01","31","15:00","-1.6","","-7.7","","63","","0.0","","","","","","","","101.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 16:00","2022","01","31","16:00","-1.4","","-8.7","","57","","0.0","","","","","","","","101.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 17:00","2022","01","31","17:00","-1.7","","-8.8","","58","","0.0","","","","","","","","101.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 18:00","2022","01","31","18:00","-2.0","","-10.0","","54","","0.0","","","","","","","","101.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 19:00","2022","01","31","19:00","-1.7","","-8.7","","59","","0.0","","","","","","","","101.25","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 20:00","2022","01","31","20:00","-2.0","","-9.6","","56","","0.0","","","","","","","","101.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 21:00","2022","01","31","21:00","-1.5","","-9.8","","53","","0.0","","","","","","","","101.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 22:00","2022","01","31","22:00","-1.1","","-8.0","","60","","0.0","","","","","","","","101.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2022-01-31 23:00","2022","01","31","23:00","-1.3","","-9.4","","54","","0.0","","","","","","","","101.32","","","","","","NA"
