datetime_EST,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2022-01-01 00:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 00:00,2022,1,1,00:00,4.6,,3.7,,93.0,,0.0,,,,,,,,99.37,,,,,,
2022-01-01 01:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 01:00,2022,1,1,01:00,4.7,,3.5,,92.0,,0.0,,,,,,,,99.29,,,,,,
2022-01-01 02:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 02:00,2022,1,1,02:00,4.7,,3.7,,93.0,,0.0,,,,,,,,99.17,,,,,,
2022-01-01 03:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 03:00,2022,1,1,03:00,4.8,,4.1,,95.0,,0.0,,,,,,,,99.16,,,,,,
2022-01-01 04:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 04:00,2022,1,1,04:00,4.8,,4.4,,97.0,,0.0,,,,,,,,99.16,,,,,,
2022-01-01 05:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 05:00,2022,1,1,05:00,4.8,,4.5,,97.0,,0.0,,,,,,,,99.15,,,,,,
2022-01-01 06:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 06:00,2022,1,1,06:00,4.7,,4.2,,97.0,,0.0,,,,,,,,99.07,,,,,,
2022-01-01 07:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 07:00,2022,1,1,07:00,4.9,,4.2,,95.0,,0.0,,,,,,,,99.16,,,,,,
2022-01-01 08:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 08:00,2022,1,1,08:00,4.8,,4.1,,95.0,,0.0,,,,,,,,99.28,,,,,,
2022-01-01 09:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 09:00,2022,1,1,09:00,4.5,,2.9,,90.0,,0.0,,,,,,,,99.27,,,,,,
2022-01-01 10:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 10:00,2022,1,1,10:00,4.9,,2.6,,85.0,,0.0,,,,,,,,99.4,,,,,,
2022-01-01 11:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 11:00,2022,1,1,11:00,4.8,,2.2,,83.0,,0.0,,,,,,,,99.4,,,,,,
2022-01-01 12:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 12:00,2022,1,1,12:00,4.4,,1.4,,81.0,,0.0,,,,,,,,99.39,,,,,,
2022-01-01 13:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 13:00,2022,1,1,13:00,4.1,,0.6,,78.0,,0.0,,,,,,,,99.36,,,,,,
2022-01-01 14:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 14:00,2022,1,1,14:00,4.2,,0.4,,76.0,,0.0,,,,,,,,99.37,,,,,,
2022-01-01 15:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 15:00,2022,1,1,15:00,3.7,,0.0,,76.0,,0.0,,,,,,,,99.47,,,,,,
2022-01-01 16:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 16:00,2022,1,1,16:00,3.1,,-0.8,,76.0,,0.0,,,,,,,,99.4,,,,,,
2022-01-01 17:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 17:00,2022,1,1,17:00,3.0,,-0.6,,77.0,,0.0,,,,,,,,99.48,,,,,,
2022-01-01 18:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 18:00,2022,1,1,18:00,2.2,,-1.2,,78.0,,0.0,,,,,,,,99.49,,,,,,
2022-01-01 19:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 19:00,2022,1,1,19:00,2.2,,-1.2,,78.0,,0.0,,,,,,,,99.5,,,,,,
2022-01-01 20:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 20:00,2022,1,1,20:00,0.8,,-0.8,,89.0,,0.2,,,,,,,,99.53,,,,,,
2022-01-01 21:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 21:00,2022,1,1,21:00,0.1,,-1.5,,89.0,,0.4,,,,,,,,99.47,,,,,,
2022-01-01 22:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 22:00,2022,1,1,22:00,-0.7,,-2.4,,89.0,,0.5,,,,,,,,99.47,,,,,,
2022-01-01 23:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-01 23:00,2022,1,1,23:00,-1.1,,-2.7,,89.0,,0.5,,,,,,,,99.49,,,,,,
2022-01-02 00:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 00:00,2022,1,2,00:00,-1.5,,-3.5,,86.0,,0.3,,,,,,,,99.54,,,,,,
2022-01-02 01:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 01:00,2022,1,2,01:00,-2.1,,-4.3,,85.0,,0.5,,,,,,,,99.53,,,,,,
2022-01-02 02:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 02:00,2022,1,2,02:00,-2.3,,-5.3,,80.0,,0.0,,,,,,,,99.48,,,,,,
2022-01-02 03:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 03:00,2022,1,2,03:00,-2.6,,-6.5,,75.0,,0.0,,,,,,,,99.48,,,,,,
2022-01-02 04:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 04:00,2022,1,2,04:00,-2.9,,-7.1,,73.0,,0.0,,,,,,,,99.48,,,,,,
2022-01-02 05:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 05:00,2022,1,2,05:00,-3.1,,-7.2,,74.0,,0.0,,,,,,,,99.49,,,,,,
2022-01-02 06:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 06:00,2022,1,2,06:00,-3.8,,-7.9,,73.0,,0.0,,,,,,,,99.57,,,,,,
2022-01-02 07:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 07:00,2022,1,2,07:00,-5.1,,-8.8,,75.0,,0.0,,,,,,,,99.64,,,,,,
2022-01-02 08:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 08:00,2022,1,2,08:00,-5.7,,-9.2,,77.0,,0.0,,,,,,,,99.69,,,,,,
2022-01-02 09:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 09:00,2022,1,2,09:00,-6.3,,-8.9,,82.0,,0.5,,,,,,,,99.78,,,,,,
2022-01-02 10:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 10:00,2022,1,2,10:00,-6.5,,-8.7,,84.0,,0.6,,,,,,,,99.86,,,,,,
2022-01-02 11:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 11:00,2022,1,2,11:00,-6.6,,-9.7,,78.0,,0.6,,,,,,,,99.91,,,,,,
2022-01-02 12:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 12:00,2022,1,2,12:00,-6.5,,-9.8,,77.0,,0.3,,,,,,,,99.94,,,,,,
2022-01-02 13:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 13:00,2022,1,2,13:00,-6.5,,-11.7,,66.0,,0.1,,,,,,,,100.05,,,,,,
2022-01-02 14:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 14:00,2022,1,2,14:00,-6.0,,-13.8,,54.0,,0.0,,,,,,,,100.13,,,,,,
2022-01-02 15:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 15:00,2022,1,2,15:00,-5.9,,-13.8,,53.0,,0.0,,,,,,,,100.16,,,,,,
2022-01-02 16:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 16:00,2022,1,2,16:00,-5.7,,-11.4,,64.0,,0.0,,,,,,,,100.35,,,,,,
2022-01-02 17:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 17:00,2022,1,2,17:00,-6.0,,-11.1,,68.0,,0.0,,,,,,,,100.47,,,,,,
2022-01-02 18:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 18:00,2022,1,2,18:00,-6.3,,-11.1,,69.0,,0.0,,,,,,,,100.6,,,,,,
2022-01-02 19:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 19:00,2022,1,2,19:00,-7.0,,-12.2,,66.0,,0.0,,,,,,,,100.69,,,,,,
2022-01-02 20:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 20:00,2022,1,2,20:00,-7.7,,-12.3,,69.0,,0.0,,,,,,,,100.77,,,,,,
2022-01-02 21:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 21:00,2022,1,2,21:00,-8.3,,-12.4,,72.0,,0.0,,,,,,,,100.83,,,,,,
2022-01-02 22:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 22:00,2022,1,2,22:00,-8.8,,-12.2,,76.0,,0.0,,,,,,,,100.85,,,,,,
2022-01-02 23:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-02 23:00,2022,1,2,23:00,-9.3,,-13.8,,70.0,,0.0,,,,,,,,100.84,,,,,,
2022-01-03 00:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 00:00,2022,1,3,00:00,-9.7,,-14.6,,67.0,,0.0,,,,,,,,100.92,,,,,,
2022-01-03 01:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 01:00,2022,1,3,01:00,-10.4,,-15.1,,68.0,,0.0,,,,,,,,100.96,,,,,,
2022-01-03 02:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 02:00,2022,1,3,02:00,-10.8,,-16.2,,65.0,,0.0,,,,,,,,101.08,,,,,,
2022-01-03 03:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 03:00,2022,1,3,03:00,-11.2,,-16.9,,63.0,,0.0,,,,,,,,101.2,,,,,,
2022-01-03 04:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 04:00,2022,1,3,04:00,-11.4,,-16.1,,68.0,,0.0,,,,,,,,101.29,,,,,,
2022-01-03 05:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 05:00,2022,1,3,05:00,-12.1,,-16.3,,71.0,,0.0,,,,,,,,101.31,,,,,,
2022-01-03 06:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 06:00,2022,1,3,06:00,-12.4,,-16.9,,69.0,,0.0,,,,,,,,101.26,,,,,,
2022-01-03 07:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 07:00,2022,1,3,07:00,-12.6,,-16.7,,71.0,,0.0,,,,,,,,101.27,,,,,,
2022-01-03 08:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 08:00,2022,1,3,08:00,-12.6,,-17.6,,66.0,,0.0,,,,,,,,101.24,,,,,,
2022-01-03 09:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 09:00,2022,1,3,09:00,-12.2,,-19.1,,56.0,,0.0,,,,,,,,101.35,,,,,,
2022-01-03 10:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 10:00,2022,1,3,10:00,-10.5,,-18.9,,50.0,,0.0,,,,,,,,101.41,,,,,,
2022-01-03 11:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 11:00,2022,1,3,11:00,-8.7,,-19.2,,42.0,,0.0,,,,,,,,101.42,,,,,,
2022-01-03 12:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 12:00,2022,1,3,12:00,-7.7,,-18.3,,42.0,,0.0,,,,,,,,101.33,,,,,,
2022-01-03 13:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 13:00,2022,1,3,13:00,-6.7,,-16.6,,45.0,,0.0,,,,,,,,101.24,,,,,,
2022-01-03 14:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 14:00,2022,1,3,14:00,-6.5,,-14.4,,54.0,,0.0,,,,,,,,101.22,,,,,,
2022-01-03 15:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 15:00,2022,1,3,15:00,-6.8,,-12.9,,62.0,,0.0,,,,,,,,101.23,,,,,,
2022-01-03 16:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 16:00,2022,1,3,16:00,-6.6,,-12.5,,63.0,,0.0,,,,,,,,101.23,,,,,,
2022-01-03 17:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 17:00,2022,1,3,17:00,-6.7,,-11.6,,68.0,,0.0,,,,,,,,101.19,,,,,,
2022-01-03 18:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 18:00,2022,1,3,18:00,-6.1,,-10.3,,72.0,,0.0,,,,,,,,101.23,,,,,,
2022-01-03 19:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 19:00,2022,1,3,19:00,-5.8,,-10.8,,68.0,,0.0,,,,,,,,101.25,,,,,,
2022-01-03 20:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 20:00,2022,1,3,20:00,-5.5,,-12.1,,59.0,,0.0,,,,,,,,101.24,,,,,,
2022-01-03 21:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 21:00,2022,1,3,21:00,-5.7,,-11.5,,64.0,,0.0,,,,,,,,101.22,,,,,,
2022-01-03 22:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 22:00,2022,1,3,22:00,-5.7,,-11.0,,66.0,,0.0,,,,,,,,101.17,,,,,,
2022-01-03 23:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-03 23:00,2022,1,3,23:00,-4.6,,-9.1,,71.0,,0.0,,,,,,,,101.14,,,,,,
2022-01-04 00:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 00:00,2022,1,4,00:00,-4.5,,-9.3,,69.0,,0.0,,,,,,,,101.09,,,,,,
2022-01-04 01:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 01:00,2022,1,4,01:00,-4.8,,-10.2,,66.0,,0.0,,,,,,,,101.03,,,,,,
2022-01-04 02:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 02:00,2022,1,4,02:00,-5.5,,-10.2,,69.0,,0.0,,,,,,,,101.0,,,,,,
2022-01-04 03:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 03:00,2022,1,4,03:00,-5.0,,-9.2,,72.0,,0.0,,,,,,,,101.02,,,,,,
2022-01-04 04:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 04:00,2022,1,4,04:00,-4.8,,-8.7,,74.0,,0.0,,,,,,,,100.96,,,,,,
2022-01-04 05:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 05:00,2022,1,4,05:00,-4.5,,-8.4,,74.0,,0.0,,,,,,,,100.96,,,,,,
2022-01-04 06:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 06:00,2022,1,4,06:00,-4.9,,-8.6,,75.0,,0.0,,,,,,,,100.97,,,,,,
2022-01-04 07:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 07:00,2022,1,4,07:00,-4.1,,-8.6,,71.0,,0.0,,,,,,,,101.02,,,,,,
2022-01-04 08:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 08:00,2022,1,4,08:00,-4.3,,-8.7,,71.0,,0.0,,,,,,,,101.0,,,,,,
2022-01-04 09:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 09:00,2022,1,4,09:00,-3.7,,-8.2,,71.0,,0.0,,,,,,,,101.0,,,,,,
2022-01-04 10:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 10:00,2022,1,4,10:00,-2.8,,-8.1,,67.0,,0.0,,,,,,,,100.99,,,,,,
2022-01-04 11:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 11:00,2022,1,4,11:00,-1.7,,-8.2,,61.0,,0.0,,,,,,,,100.96,,,,,,
2022-01-04 12:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 12:00,2022,1,4,12:00,-0.5,,-8.4,,55.0,,0.0,,,,,,,,100.83,,,,,,
2022-01-04 13:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 13:00,2022,1,4,13:00,0.9,,-7.2,,55.0,,0.0,,,,,,,,100.71,,,,,,
2022-01-04 14:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 14:00,2022,1,4,14:00,2.2,,-4.2,,62.0,,0.0,,,,,,,,100.57,,,,,,
2022-01-04 15:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 15:00,2022,1,4,15:00,2.2,,-2.7,,70.0,,0.0,,,,,,,,100.53,,,,,,
2022-01-04 16:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 16:00,2022,1,4,16:00,1.8,,-2.7,,72.0,,0.0,,,,,,,,100.47,,,,,,
2022-01-04 17:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 17:00,2022,1,4,17:00,1.5,,-3.2,,71.0,,0.0,,,,,,,,100.46,,,,,,
2022-01-04 18:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 18:00,2022,1,4,18:00,1.5,,-3.7,,68.0,,0.0,,,,,,,,100.4,,,,,,
2022-01-04 19:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 19:00,2022,1,4,19:00,1.5,,-3.7,,68.0,,0.0,,,,,,,,100.32,,,,,,
2022-01-04 20:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 20:00,2022,1,4,20:00,1.6,,-3.4,,69.0,,0.0,,,,,,,,100.23,,,,,,
2022-01-04 21:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 21:00,2022,1,4,21:00,1.5,,-3.3,,70.0,,0.0,,,,,,,,100.09,,,,,,
2022-01-04 22:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 22:00,2022,1,4,22:00,2.5,,-3.0,,67.0,,0.0,,,,,,,,99.97,,,,,,
2022-01-04 23:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-04 23:00,2022,1,4,23:00,2.5,,-3.3,,65.0,,0.0,,,,,,,,99.8,,,,,,
2022-01-05 00:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 00:00,2022,1,5,00:00,2.3,,-2.9,,68.0,,0.0,,,,,,,,99.71,,,,,,
2022-01-05 01:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 01:00,2022,1,5,01:00,3.2,,-3.0,,64.0,,0.0,,,,,,,,99.57,,,,,,
2022-01-05 02:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 02:00,2022,1,5,02:00,3.2,,-2.5,,66.0,,0.0,,,,,,,,99.43,,,,,,
2022-01-05 03:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 03:00,2022,1,5,03:00,3.6,,-2.6,,64.0,,0.0,,,,,,,,99.3,,,,,,
2022-01-05 04:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 04:00,2022,1,5,04:00,3.7,,-2.0,,66.0,,0.0,,,,,,,,99.13,,,,,,
2022-01-05 05:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 05:00,2022,1,5,05:00,3.6,,-1.4,,70.0,,0.0,,,,,,,,98.93,,,,,,
2022-01-05 06:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 06:00,2022,1,5,06:00,4.6,,-1.2,,66.0,,0.0,,,,,,,,98.88,,,,,,
2022-01-05 07:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 07:00,2022,1,5,07:00,4.6,,-1.4,,65.0,,0.0,,,,,,,,98.82,,,,,,
2022-01-05 08:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 08:00,2022,1,5,08:00,4.6,,-1.3,,66.0,,0.0,,,,,,,,98.76,,,,,,
2022-01-05 09:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 09:00,2022,1,5,09:00,4.8,,-1.1,,66.0,,0.0,,,,,,,,98.72,,,,,,
2022-01-05 10:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 10:00,2022,1,5,10:00,4.7,,-0.7,,68.0,,0.0,,,,,,,,98.69,,,,,,
2022-01-05 11:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 11:00,2022,1,5,11:00,4.4,,0.0,,73.0,,0.0,,,,,,,,98.66,,,,,,
2022-01-05 12:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 12:00,2022,1,5,12:00,4.2,,0.3,,76.0,,0.0,,,,,,,,98.56,,,,,,
2022-01-05 13:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 13:00,2022,1,5,13:00,4.1,,0.4,,77.0,,0.0,,,,,,,,98.46,,,,,,
2022-01-05 14:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 14:00,2022,1,5,14:00,3.7,,0.8,,81.0,,0.1,,,,,,,,98.42,,,,,,
2022-01-05 15:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 15:00,2022,1,5,15:00,3.2,,0.6,,84.0,,0.2,,,,,,,,98.44,,,,,,
2022-01-05 16:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 16:00,2022,1,5,16:00,3.4,,-0.6,,75.0,,0.1,,,,,,,,98.44,,,,,,
2022-01-05 17:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 17:00,2022,1,5,17:00,2.4,,-3.2,,67.0,,0.0,,,,,,,,98.5,,,,,,
2022-01-05 18:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 18:00,2022,1,5,18:00,1.0,,-3.7,,71.0,,0.0,,,,,,,,98.64,,,,,,
2022-01-05 19:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 19:00,2022,1,5,19:00,0.6,,-4.8,,67.0,,0.0,,,,,,,,98.74,,,,,,
2022-01-05 20:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 20:00,2022,1,5,20:00,-0.5,,-5.7,,68.0,,0.0,,,,,,,,98.85,,,,,,
2022-01-05 21:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 21:00,2022,1,5,21:00,-1.5,,-7.9,,62.0,,0.0,,,,,,,,98.95,,,,,,
2022-01-05 22:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 22:00,2022,1,5,22:00,-2.2,,-8.6,,61.0,,0.0,,,,,,,,98.99,,,,,,
2022-01-05 23:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-05 23:00,2022,1,5,23:00,-2.6,,-9.8,,58.0,,0.0,,,,,,,,99.04,,,,,,
2022-01-06 00:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 00:00,2022,1,6,00:00,-3.8,,-10.9,,58.0,,0.0,,,,,,,,99.14,,,,,,
2022-01-06 01:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 01:00,2022,1,6,01:00,-4.5,,-11.2,,59.0,,0.0,,,,,,,,99.21,,,,,,
2022-01-06 02:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 02:00,2022,1,6,02:00,-5.1,,-11.6,,60.0,,0.0,,,,,,,,99.3,,,,,,
2022-01-06 03:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 03:00,2022,1,6,03:00,-5.5,,-11.6,,62.0,,0.0,,,,,,,,99.47,,,,,,
2022-01-06 04:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 04:00,2022,1,6,04:00,-5.6,,-11.4,,63.0,,0.0,,,,,,,,99.52,,,,,,
2022-01-06 05:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 05:00,2022,1,6,05:00,-6.0,,-11.5,,65.0,,0.0,,,,,,,,99.54,,,,,,
2022-01-06 06:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 06:00,2022,1,6,06:00,-6.0,,-11.2,,66.0,,0.0,,,,,,,,99.61,,,,,,
2022-01-06 07:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 07:00,2022,1,6,07:00,-6.3,,-11.1,,69.0,,0.0,,,,,,,,99.66,,,,,,
2022-01-06 08:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 08:00,2022,1,6,08:00,-6.0,,-10.3,,72.0,,0.0,,,,,,,,99.71,,,,,,
2022-01-06 09:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 09:00,2022,1,6,09:00,-5.6,,-10.0,,71.0,,0.0,,,,,,,,99.75,,,,,,
2022-01-06 10:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 10:00,2022,1,6,10:00,-4.8,,-9.8,,68.0,,0.0,,,,,,,,99.83,,,,,,
2022-01-06 11:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 11:00,2022,1,6,11:00,-4.1,,-9.2,,67.0,,0.0,,,,,,,,99.85,,,,,,
2022-01-06 12:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 12:00,2022,1,6,12:00,-2.9,,-8.9,,63.0,,0.0,,,,,,,,99.8,,,,,,
2022-01-06 13:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 13:00,2022,1,6,13:00,-2.4,,-8.5,,63.0,,0.0,,,,,,,,99.8,,,,,,
2022-01-06 14:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 14:00,2022,1,6,14:00,-1.7,,-8.4,,60.0,,0.0,,,,,,,,99.72,,,,,,
2022-01-06 15:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 15:00,2022,1,6,15:00,-2.1,,-8.6,,61.0,,0.0,,,,,,,,99.75,,,,,,
2022-01-06 16:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 16:00,2022,1,6,16:00,-2.9,,-8.7,,64.0,,0.0,,,,,,,,99.83,,,,,,
2022-01-06 17:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 17:00,2022,1,6,17:00,-3.6,,-9.1,,66.0,,0.0,,,,,,,,99.85,,,,,,
2022-01-06 18:00:00-05:00,-79.4,43.67,TORONTO CITY,6158355,2022-01-06 18:00,2022,1,6,18:00,-3.9,,-9.5,,65.0,,0.0,,,,,,,,99.82,,,,,,
